chart,country,fiscal_year,value,center,lcl,ucl,sigma,robust_z,n_baseline,rule,severity,explanation
B_growth,Niger,2026,0.17698185066616803,0.04417281312167401,-1.1358906253252328,1.224236251568581,0.3933544794823023,0.3376319438875726,9,,,
B_growth,Nigeria,2020,-0.18743295789053235,-0.02839727474470185,-0.7119207428865423,0.6551261933971385,0.22784115604728014,-0.6980112193287346,9,,,
B_growth,Nigeria,2021,0.32836797644910304,-0.02839727474470185,-0.7119207428865423,0.6551261933971385,0.22784115604728014,1.565850776844598,9,,,
B_growth,Nigeria,2022,0.43308034224110803,-0.02839727474470185,-0.7119207428865423,0.6551261933971385,0.22784115604728014,2.025435724571407,9,,,
B_growth,Nigeria,2023,-0.1653957772430252,-0.02839727474470185,-0.7119207428865423,0.6551261933971385,0.22784115604728014,-0.6012895337921051,9,,,
B_growth,Nigeria,2024,0.4347281513083958,-0.02839727474470185,-0.7119207428865423,0.6551261933971385,0.22784115604728014,2.0326679959304315,9,,,
B_growth,Nigeria,2025,-0.6702379453543721,-0.02839727474470185,-0.7119207428865423,0.6551261933971385,0.22784115604728014,-2.8170532565085806,9,,,
B_growth,Nigeria,2026,0.19642871857223376,-0.02839727474470185,-0.7119207428865423,0.6551261933971385,0.22784115604728014,0.9867663824102137,9,,,
B_growth,Pakistan,2020,0.8481538989155519,-0.2138872329185757,-0.8740112030544146,0.4462367372172632,0.22004132337861296,4.826553101604157,9,beyond_limits,medium,"Pakistan FY2020: year-over-year change of +134% is above the expected range -58% to +56% (learned from FY2010-2019, where a typical year was -19%); that is 4.8 robust sigmas past the +56% limit."
B_growth,Pakistan,2021,0.27231221500539426,-0.2138872329185757,-0.8740112030544146,0.4462367372172632,0.22004132337861296,2.2095824568705824,9,,,
B_growth,Pakistan,2022,-0.3319183324562948,-0.2138872329185757,-0.8740112030544146,0.4462367372172632,0.22004132337861296,-0.5364042431913096,9,,,
B_growth,Pakistan,2023,0.42457350759108187,-0.2138872329185757,-0.8740112030544146,0.4462367372172632,0.22004132337861296,2.9015492667761023,9,,,
B_growth,Pakistan,2024,0.10863427463738955,-0.2138872329185757,-0.8740112030544146,0.4462367372172632,0.22004132337861296,1.4657315389847039,9,,,
B_growth,Pakistan,2025,-0.35739835660416264,-0.2138872329185757,-0.8740112030544146,0.4462367372172632,0.22004132337861296,-0.6522007842983896,9,,,
B_growth,Pakistan,2026,0.11730721229774221,-0.2138872329185757,-0.8740112030544146,0.4462367372172632,0.22004132337861296,1.5051465794288554,9,,,
B_growth,Papua New Guinea,2020,-1.6530447675554012,0.1065470357800023,-1.1794866955002163,1.3925807670602208,0.42867791042673953,-4.104694365015842,9,beyond_limits,medium,"Papua New Guinea FY2020: year-over-year change of -81% is below the expected range -69% to +303% (learned from FY2010-2019, where a typical year was +11%); that is 4.1 robust sigmas past the -69% limit."
B_growth,Papua New Guinea,2021,-0.7637606478326673,0.1065470357800023,-1.1794866955002163,1.3925807670602208,0.42867791042673953,-2.0302135063276228,9,,,
B_growth,Papua New Guinea,2022,1.9911676380957322,0.1065470357800023,-1.1794866955002163,1.3925807670602208,0.42867791042673953,4.3963557637939195,9,beyond_limits,medium,"Papua New Guinea FY2022: year-over-year change of +632% is above the expected range -69% to +303% (learned from FY2010-2019, where a typical year was +11%); that is 4.4 robust sigmas past the +303% limit."
B_growth,Papua New Guinea,2023,-1.2420454310479332,0.1065470357800023,-1.1794866955002163,1.3925807670602208,0.42867791042673953,-3.145934124493238,9,beyond_limits,medium,"Papua New Guinea FY2023: year-over-year change of -71% is below the expected range -69% to +303% (learned from FY2010-2019, where a typical year was +11%); that is 3.1 robust sigmas past the -69% limit."
B_growth,Papua New Guinea,2024,0.12723683473995342,0.1065470357800023,-1.1794866955002163,1.3925807670602208,0.42867791042673953,0.048264205961428906,9,,,
B_growth,Papua New Guinea,2025,0.40349275552929664,0.1065470357800023,-1.1794866955002163,1.3925807670602208,0.42867791042673953,0.6927012391510712,9,,,
B_growth,Papua New Guinea,2026,1.1455254879691412,0.1065470357800023,-1.1794866955002163,1.3925807670602208,0.42867791042673953,2.4236808730238946,9,,,
B_growth,Rwanda,2020,0.4805184814651398,0.13134776097792136,-0.38401459565197715,0.6467101176078198,0.17178745220996616,2.0325740675194752,9,,,
B_growth,Rwanda,2021,0.12181698526245101,0.13134776097792136,-0.38401459565197715,0.6467101176078198,0.17178745220996616,-0.055480045794156274,9,,,
B_growth,Rwanda,2022,-0.22688123005605706,0.13134776097792136,-0.38401459565197715,0.6467101176078198,0.17178745220996616,-2.085303591301507,9,,,
B_growth,Rwanda,2023,0.18770697300083958,0.13134776097792136,-0.38401459565197715,0.6467101176078198,0.17178745220996616,0.32807525402980836,9,,,
B_growth,Rwanda,2024,0.04159551153757482,0.13134776097792136,-0.38401459565197715,0.6467101176078198,0.17178745220996616,-0.5224610312669834,9,,,
B_growth,Rwanda,2025,0.3069750924578139,0.13134776097792136,-0.38401459565197715,0.6467101176078198,0.17178745220996616,1.0223525014227064,9,,,
B_growth,Rwanda,2026,-0.4945842048933183,0.13134776097792136,-0.38401459565197715,0.6467101176078198,0.17178745220996616,-3.6436419413578482,9,beyond_limits,medium,"Rwanda FY2026: year-over-year change of -39% is below the expected range -32% to +91% (learned from FY2010-2019, where a typical year was +14%); that is 3.6 robust sigmas past the -32% limit."
B_growth,Samoa,2020,0.1841037800821728,0.07283600014328004,-1.2036589403932922,1.3493309406798522,0.4254983135121907,0.26149993173992897,9,,,
B_growth,Samoa,2021,-0.4311638950795803,0.07283600014328004,-1.2036589403932922,1.3493309406798522,0.4254983135121907,-1.184493285208804,9,,,
B_growth,Samoa,2022,0.4375155149439823,0.07283600014328004,-1.2036589403932922,1.3493309406798522,0.4254983135121907,0.857064536379776,9,,,
B_growth,Samoa,2023,-0.07911496588407196,0.07283600014328004,-1.2036589403932922,1.3493309406798522,0.4254983135121907,-0.35711296896362094,9,,,
B_growth,Samoa,2024,-0.5796254794996804,0.07283600014328004,-1.2036589403932922,1.3493309406798522,0.4254983135121907,-1.533405559841936,9,,,
B_growth,Samoa,2025,0.0848791103599456,0.07283600014328004,-1.2036589403932922,1.3493309406798522,0.4254983135121907,0.028303543948877522,9,,,
B_growth,Samoa,2026,-0.3615427264678285,0.07283600014328004,-1.2036589403932922,1.3493309406798522,0.4254983135121907,-1.0208706187942702,9,,,
B_growth,Sao Tome and Principe,2020,0.2345153127018485,0.006082402108454912,-7.329600203783882,7.341765008000793,2.445227535297446,0.09341989949643122,9,,,
B_growth,Sao Tome and Principe,2021,0.34494759172365025,0.006082402108454912,-7.329600203783882,7.341765008000793,2.445227535297446,0.13858227290654757,9,,,
B_growth,Sao Tome and Principe,2022,0.3602317498090932,0.006082402108454912,-7.329600203783882,7.341765008000793,2.445227535297446,0.14483288061679642,9,,,
B_growth,Sao Tome and Principe,2023,-0.48705486967365946,0.006082402108454912,-7.329600203783882,7.341765008000793,2.445227535297446,-0.20167336767787847,9,,,
B_growth,Sao Tome and Principe,2024,0.7029131178328497,0.006082402108454912,-7.329600203783882,7.341765008000793,2.445227535297446,0.2849758174507183,9,,,
B_growth,Sao Tome and Principe,2025,0.11646700052558345,0.006082402108454912,-7.329600203783882,7.341765008000793,2.445227535297446,0.04514287395495936,9,,,
B_growth,Sao Tome and Principe,2026,0.2381034179133959,0.006082402108454912,-7.329600203783882,7.341765008000793,2.445227535297446,0.09488729063273744,9,,,
B_growth,Senegal,2020,0.34229939380719293,0.186060942575464,-0.8506020562464556,1.2227239413973836,0.34555433294063986,0.4521385968514768,9,,,
B_growth,Senegal,2021,-0.5076827818246263,0.186060942575464,-0.8506020562464556,1.2227239413973836,0.34555433294063986,-2.007625598256536,9,,,
B_growth,Senegal,2022,0.781693392710795,0.186060942575464,-0.8506020562464556,1.2227239413973836,0.34555433294063986,1.7237012919691854,9,,,
B_growth,Senegal,2023,-0.03787563860722768,0.186060942575464,-0.8506020562464556,1.2227239413973836,0.34555433294063986,-0.6480502770056714,9,,,
B_growth,Senegal,2024,-0.4226161914378271,0.186060942575464,-0.8506020562464556,1.2227239413973836,0.34555433294063986,-1.7614513145689625,9,,,
B_growth,Senegal,2025,-0.48491942292089013,0.186060942575464,-0.8506020562464556,1.2227239413973836,0.34555433294063986,-1.9417506931149282,9,,,
B_growth,Senegal,2026,0.7923701279415077,0.186060942575464,-0.8506020562464556,1.2227239413973836,0.34555433294063986,1.7545987058139334,9,,,
B_growth,Serbia,2020,0.0,0.0,-1.3458253077922258,1.3458253077922258,0.4486084359307419,0.0,9,,,
B_growth,Serbia,2021,0.0,0.0,-1.3458253077922258,1.3458253077922258,0.4486084359307419,0.0,9,,,
B_growth,Serbia,2022,0.0,0.0,-1.3458253077922258,1.3458253077922258,0.4486084359307419,0.0,9,,,
B_growth,Serbia,2023,0.0,0.0,-1.3458253077922258,1.3458253077922258,0.4486084359307419,0.0,9,,,
B_growth,Serbia,2024,0.0,0.0,-1.3458253077922258,1.3458253077922258,0.4486084359307419,0.0,9,,,
B_growth,Serbia,2025,0.0,0.0,-1.3458253077922258,1.3458253077922258,0.4486084359307419,0.0,9,,,
B_growth,Serbia,2026,0.0,0.0,-1.3458253077922258,1.3458253077922258,0.4486084359307419,0.0,9,,,
B_growth,Sierra Leone,2020,-0.04116593705163197,0.25172706283713747,-2.376686698612245,2.88014082428652,0.8761379204831274,-0.33430010622900547,9,,,
B_growth,Sierra Leone,2021,0.8567271821661204,0.25172706283713747,-2.376686698612245,2.88014082428652,0.8761379204831274,0.6905306860766494,9,,,
B_growth,Sierra Leone,2022,-0.33038518401765704,0.25172706283713747,-2.376686698612245,2.88014082428652,0.8761379204831274,-0.6644070907623782,9,,,
B_growth,Sierra Leone,2023,0.34995126547961597,0.25172706283713747,-2.376686698612245,2.88014082428652,0.8761379204831274,0.1121104341520966,9,,,
B_growth,Sierra Leone,2024,-0.24475051000669534,0.25172706283713747,-2.376686698612245,2.88014082428652,0.8761379204831274,-0.5666660022774279,9,,,
B_growth,Sierra Leone,2025,0.006442085612668494,0.25172706283713747,-2.376686698612245,2.88014082428652,0.8761379204831274,-0.2799616036356603,9,,,
B_growth,Sierra Leone,2026,-0.40843314301978245,0.25172706283713747,-2.376686698612245,2.88014082428652,0.8761379204831274,-0.7534889090211833,9,,,
B_growth,Solomon Islands,2020,1.00865003950629,0.4784730967809911,-1.321354799844958,2.27830099340694,0.5999426322086497,0.8837127322882307,9,,,
B_growth,Solomon Islands,2021,-0.36606753834301853,0.4784730967809911,-1.321354799844958,2.27830099340694,0.5999426322086497,-1.4077023198282947,9,,,
B_growth,Solomon Islands,2022,0.42470153828286594,0.4784730967809911,-1.321354799844958,2.27830099340694,0.5999426322086497,-0.089627833748318,9,,,
B_growth,Solomon Islands,2023,0.6370065997712911,0.4784730967809911,-1.321354799844958,2.27830099340694,0.5999426322086497,0.26424777050210496,9,,,
B_growth,Solomon Islands,2024,0.07984288612299462,0.4784730967809911,-1.321354799844958,2.27830099340694,0.5999426322086497,-0.6644472142119078,9,,,
B_growth,Solomon Islands,2025,0.17402772589026588,0.4784730967809911,-1.321354799844958,2.27830099340694,0.5999426322086497,-0.5074574710084019,9,,,
B_growth,Solomon Islands,2026,0.20132229869787865,0.4784730967809911,-1.321354799844958,2.27830099340694,0.5999426322086497,-0.46196216638714244,9,,,
B_growth,Sri Lanka,2020,0.5248604937527451,-0.051028027888535624,-0.7904434054088427,0.6883873496317714,0.246471792506769,2.336529124830643,9,,,
B_growth,Sri Lanka,2021,0.39498673290707775,-0.051028027888535624,-0.7904434054088427,0.6883873496317714,0.246471792506769,1.8095975862364218,9,,,
B_growth,Sri Lanka,2022,-0.3599064143164998,-0.051028027888535624,-0.7904434054088427,0.6883873496317714,0.246471792506769,-1.2531997405726711,9,,,
B_growth,Sri Lanka,2023,0.5337580405786984,-0.051028027888535624,-0.7904434054088427,0.6883873496317714,0.246471792506769,2.372628780436097,9,,,
B_growth,Sri Lanka,2024,0.23977023394830319,-0.051028027888535624,-0.7904434054088427,0.6883873496317714,0.246471792506769,1.179843984900838,9,,,
B_growth,Sri Lanka,2025,-0.099521792004374,-0.051028027888535624,-0.7904434054088427,0.6883873496317714,0.246471792506769,-0.19675178089398024,9,,,
B_growth,Sri Lanka,2026,-0.8809426830343436,-0.051028027888535624,-0.7904434054088427,0.6883873496317714,0.246471792506769,-3.367179045947075,9,beyond_limits,medium,"Sri Lanka FY2026: year-over-year change of -59% is below the expected range -55% to +99% (learned from FY2010-2019, where a typical year was -5%); that is 3.4 robust sigmas past the -55% limit."
B_growth,St. Lucia,2020,1.3090161708443706,-0.056069722394430845,-2.759927450506784,2.6477880057179224,0.9012859093707845,1.5145980637729155,9,,,
B_growth,St. Lucia,2021,1.2971465134811013,-0.056069722394430845,-2.759927450506784,2.6477880057179224,0.9012859093707845,1.501428372291157,9,,,
B_growth,St. Lucia,2022,-1.0037863014930724,-0.056069722394430845,-2.759927450506784,2.6477880057179224,0.9012859093707845,-1.0515160275392208,9,,,
B_growth,St. Lucia,2023,0.12701214807840083,-0.056069722394430845,-2.759927450506784,2.6477880057179224,0.9012859093707845,0.20313406497239792,9,,,
B_growth,St. Lucia,2024,1.2703856740990824,-0.056069722394430845,-2.759927450506784,2.6477880057179224,0.9012859093707845,1.4717365296652123,9,,,
B_growth,St. Lucia,2025,-1.1834909207224937,-0.056069722394430845,-2.759927450506784,2.6477880057179224,0.9012859093707845,-1.2509029450101472,9,,,
B_growth,St. Lucia,2026,0.2618912840288289,-0.056069722394430845,-2.759927450506784,2.6477880057179224,0.9012859093707845,0.3527859507370288,9,,,
B_growth,St. Vincent and the Grenadines,2020,2.8294643382192888,0.12403261591696452,-2.3632040901204903,2.6112693219544196,0.829078902012485,3.263177624874096,9,beyond_limits,medium,"St. Vincent and the Grenadines FY2020: year-over-year change of +1594% is above the expected range -91% to +1262% (learned from FY2010-2019, where a typical year was +13%); that is 3.3 robust sigmas past the +1262% limit."
B_growth,St. Vincent and the Grenadines,2021,0.002396902519768522,0.12403261591696452,-2.3632040901204903,2.6112693219544196,0.829078902012485,-0.14671186674988418,9,,,
B_growth,St. Vincent and the Grenadines,2022,0.0920184404920707,0.12403261591696452,-2.3632040901204903,2.6112693219544196,0.829078902012485,-0.03861414799868074,9,,,
B_growth,St. Vincent and the Grenadines,2023,-1.261882658759604,0.12403261591696452,-2.3632040901204903,2.6112693219544196,0.829078902012485,-1.6716325446377094,9,,,
B_growth,St. Vincent and the Grenadines,2024,0.035744993944175546,0.12403261591696452,-2.3632040901204903,2.6112693219544196,0.829078902012485,-0.10648880553887193,9,,,
B_growth,St. Vincent and the Grenadines,2025,0.7012399645455335,0.12403261591696452,-2.3632040901204903,2.6112693219544196,0.829078902012485,0.6962031565722762,9,,,
B_growth,St. Vincent and the Grenadines,2026,-0.4386847117766976,0.12403261591696452,-2.3632040901204903,2.6112693219544196,0.829078902012485,-0.6787259045281896,9,,,
B_growth,Tajikistan,2020,-0.060876312557036495,0.3252881555213698,-1.685061653625098,2.3356379646678374,0.6701166030488226,-0.5762645878664666,9,,,
B_growth,Tajikistan,2021,0.5614901195381948,0.3252881555213698,-1.685061653625098,2.3356379646678374,0.6701166030488226,0.3524789013466901,9,,,
B_growth,Tajikistan,2022,-0.053380931031985164,0.3252881555213698,-1.685061653625098,2.3356379646678374,0.6701166030488226,-0.565079397869756,9,,,
B_growth,Tajikistan,2023,0.5854027883982129,0.3252881555213698,-1.685061653625098,2.3356379646678374,0.6701166030488226,0.3881632415812446,9,,,
B_growth,Tajikistan,2024,0.020774259915913345,0.3252881555213698,-1.685061653625098,2.3356379646678374,0.6701166030488226,-0.454419267064885,9,,,
B_growth,Tajikistan,2025,-0.015975832691670647,0.3252881555213698,-1.685061653625098,2.3356379646678374,0.6701166030488226,-0.5092606072740105,9,,,
B_growth,Tajikistan,2026,0.747270865088839,0.3252881555213698,-1.685061653625098,2.3356379646678374,0.6701166030488226,0.6297153475194897,9,,,
B_growth,Tanzania,2020,0.504621280720531,0.0008201074190416184,-0.8275275889694635,0.8291678038075467,0.2761158987961684,1.824600377949988,9,,,
B_growth,Tanzania,2021,-0.454102948897768,0.0008201074190416184,-0.8275275889694635,0.8291678038075467,0.2761158987961684,-1.647580086116803,9,,,
B_growth,Tanzania,2022,0.5589818418916602,0.0008201074190416184,-0.8275275889694635,0.8291678038075467,0.2761158987961684,2.0214762601723972,9,,,
B_growth,Tanzania,2023,0.5833205383763178,0.0008201074190416184,-0.8275275889694635,0.8291678038075467,0.2761158987961684,2.109622928259137,9,,,
B_growth,Tanzania,2024,0.33923964938171763,0.0008201074190416184,-0.8275275889694635,0.8291678038075467,0.2761158987961684,1.2256430847993323,9,,,
B_growth,Tanzania,2025,-0.3076991403952364,0.0008201074190416184,-0.8275275889694635,0.8291678038075467,0.2761158987961684,-1.1173541587405298,9,,,
